"ts(rawData$bee.change)","ts_x","ts_y","ts_angle"
0,328.289918,171.014896,0.114842
0,324.678972,170.632025,-0.06412
0,324.464264,172.007638,-0.18397
0,329.15228,173.091732,0.129302
0,327.121465,170.287069,-0.13152
0,329.918219,174.122672,0.623951
0,325.933951,171.983519,-0.487001999999999
0,330.772448,174.260843,-0.302328
0,331.581228,170.36091,0.082776
0,333.44478,173.376102,-0.00197899999999951
0,334.45617,172.445802,-0.0553040000000005
0,333.403062,172.717781,-0.0882769999999997
0,334.890944,177.821214,0.375216
0,334.174246,174.128245,-0.151756
0,338.034139,175.982701,0.275168999999999
0,336.258584,172.853487,-0.455488999999999
0,335.446046,174.87849,0.168932
0,333.743638,172.364923,-0.22767
0,335.938765,171.901729,0.000175999999999732
0,337.402294,171.892498,-0.0141629999999999
0,338.881041,172.400054,1.77912688645692
0,340.750097,173.240103,-1.62804088645692
0,342.77281,172.386841,0.0174260000000004
0,346.796557,173.249331,0.0572720000000002
0,344.140346,170.928661,-0.107737
0,348.014535,176.907151,0.263564
0,345.526663,172.28444,1.09274050122015
0,349.023582,176.551757,-1.04622250122015
0,347.578006,170.71765,-0.09673
0,348.3219,173.40722,-0.181963
0,349.728241,170.042931,-0.131081
0,350.821648,171.112913,0.0298480000000003
0,353.818201,170.083654,1.12375026375875
0,351.41994,167.774224,-1.19582526375875
0,354.940015,172.350656,0.451001000000001
0,355.404522,167.566107,-0.297033
0,354.151086,167.476538,1.018461
0,355.37331,165.663896,-0.877959
0,353.428997,168.183416,0.971124
0,358.033993,163.95655,-0.799129
0,361.426744,168.750981,-0.0851699999999997
0,361.802758,169.275566,-0.0382950000000006
0,361.765395,165.607822,-0.217165
0,364.909709,167.713051,0.326509
0,362.862484,164.474509,-0.370178999999999
0,365.35166,167.935401,0.912553
0,366.067117,163.914521,-0.529373000000001
0,370.236714,168.43914,0.0817930000000002
0,368.001161,164.390408,0.0672069999999998
0,372.703422,164.891435,0.342514
0,372.684721,161.772937,-0.0170780000000006
0,377.019246,160.771278,0.231122
0,376.268761,158.435864,-0.0437479999999999
0,380.364229,157.720966,0.276313
0,382.057286,161.242463,0.020526
0,380.930172,161.901262,0.074831
0,381.744406,160.908996,0.089152
1,383.378755,157.777143,-1.26816983044358
0,382.905245,156.133529,-0.245206319276361
0,385.278521,155.186773,-1.22889550386985
0,387.17453,149.988587,0.0733419999999998
0,385.530765,148.983971,0.0954320000000002
0,386.135245,145.743634,0.102072
0,382.95279,143.367604,0.0327000000000002
0,383.18733,143.552852,0.0604059999999995
0,382.296514,143.20024,0.293848000000001
0,381.044931,143.874346,-1.1711241070416
0,382.232536,145.147138,-0.0455073400279979
0,378.260503,144.862969,-0.459140824632231
0,377.617014,143.866169,0.288142086102243
0,376.24181,145.728399,-0.337719785060655
0,373.024473,142.790872,-0.137917620733418
0,369.173389,145.538771,-0.42356806219613
0,368.554392,146.575607,0.0219999999999998
0,363.246508,148.284711,-0.145562
0,362.663255,150.656145,0.00204199999999988
0,359.524533,151.839533,0.0993750000000002
0,356.496262,153.335542,0.0225550000000001
0,353.362347,154.91441,0.0785049999999998
0,351.219853,157.422178,0.147825
0,352.35898,156.337828,0.0509879999999998
0,351.831223,156.870192,0.0799479999999999
0,350.558897,158.146879,-0.781660017468237
0,351.127439,160.201918,0.0528574222699056
0,350.484795,159.86614,0.04251201674238
0,351.800185,162.520856,0.00275820802718485
0,351.901726,163.093347,-0.118461307369948
0,349.459103,164.614243,0.226392076014263
0,347.743414,166.530141,-0.426716005141387
0,349.581943,166.426259,-0.143849210841684
0,350.808608,167.234969,0.166658610046295
0,350.57993,169.473913,0.0863853163976032
0,352.036111,172.081469,0.444559265367245
0,351.651268,171.655881,-0.21289873017337
0,350.661402,173.829762,-0.26471041530581
0,351.584448,173.665606,-0.710425574974647
0,350.997673,175.085407,0.0666409999999997
0,349.449234,175.415493,0.137081
0,350.120758,176.335755,0.0339459999999998
0,346.896089,176.417715,0.234583
0,348.649372,176.665982,0.04667
0,348.274041,177.516015,0.0435530000000002
0,349.645046,177.874881,0.0312119999999998
0,349.244814,178.017079,0.0797180000000002
0,350.604802,178.017866,-0.835933492133285
0,349.795857,180.438306,-0.568841136156601
0,350.445862,183.275077,-0.16977874775676
0,350.119232,181.990389,-0.164858139101928
0,349.007586,180.837626,-0.00599430436386506
0,352.139954,182.549224,-0.241478898559664
0,352.587385,181.995185,0.648360503043531
0,354.215508,178.881645,0.122864054603054
0,354.354603,180.722802,-0.275260173678141
0,357.12888,182.255495,-0.12131340935347
0,361.01681,181.152775,-0.37455088328377
1,360.253976,186.410907,0.30115203542131
0,360.275657,184.2435,-1.3334940622702
0,362.340553,185.4508,0.245139999999999
0,363.305959,181.724536,-0.198583999999999
0,366.019116,180.849515,0.243054
0,366.169208,176.321057,-0.145604000000001
0,365.469859,180.955921,0.0743090000000004
0,362.367969,180.944102,0.121243
0,366.970118,178.877489,-0.00110299999999963
0,366.87718,181.663186,0.306751
0,364.530396,177.804951,-0.366076000000001
0,366.385127,181.274053,0.251743
0,366.891335,175.474857,-0.261402
0,370.331751,177.530396,0.289542
0,370.418994,171.20879,-0.198337
0,371.336726,172.294112,0.0478689999999995
0,374.270118,176.404871,0.264214
0,371.914958,170.939604,-0.195952
0,374.754934,173.908442,0.41596
0,374.748595,168.428708,-0.648415999999999
0,375.322772,173.070696,0.354011999999999
0,374.342896,166.340413,-0.0815469999999996
0,375.947263,170.195928,-0.0724220000000004
0,376.745119,167.873483,-0.10195
0,377.001036,168.99407,0.163258
0,379.143094,169.077985,-0.0409109999999995
0,379.467204,167.047663,-0.115272000000001
0,381.98719,170.182122,0.478072000000001
0,380.677434,167.328935,-0.286627
0,382.919438,169.765264,-0.0361650000000004
0,382.234371,164.668368,-0.149024
0,385.052469,167.611276,-0.0216849999999997
0,383.187333,164.992524,0.0376429999999992
0,385.453155,167.576913,1.20942733387231
0,387.771757,165.884565,-1.00721233387231
0,386.282406,163.76652,-0.334973
0,388.858341,166.701449,0.292433999999999
0,389.119528,162.939857,-0.285146999999999
0,392.319138,165.458724,0.0843849999999993
0,389.720103,162.65384,-0.0392149999999996
0,393.073974,165.624704,0.127099
0,391.986801,158.879594,1.53520594411588
0,395.856403,162.115442,-1.12245794411588
0,396.743986,159.106477,-0.529876
0,401.102922,162.493337,0.109815
0,400.243347,157.292275,-0.3196
0,401.861083,160.141629,0.665318
0,402.792694,159.251386,-0.540936
0,404.119423,161.931587,1.71837191758556
0,408.616981,161.978483,-1.46844891758556
0,406.664571,164.272279,0.0185680000000001
0,408.097803,166.871779,0.189093000000001
0,408.514027,164.006975,0.0350829999999993
0,408.889068,165.006794,0.176696000000001
0,411.704928,163.432125,0.170875
0,410.427387,161.715332,0.0703180000000003
0,412.089191,162.568869,0.105859
0,412.826193,162.452794,0.115677
0,413.287671,161.0699,0.0151190000000003
0,413.764492,161.189687,-0.0348259999999998
0,413.834762,160.407824,0.121893999999999
0,417.718432,159.412911,-1.1769908866646
0,418.337542,156.999709,-0.247847923479673
1,417.048898,155.703665,-0.382206769322385
0,416.015668,154.293186,-1.11989707412313
0,414.061778,153.077071,0.08874
0,413.943449,152.127901,0.0580340000000001
0,409.509928,150.655718,0.0696949999999998
0,408.710437,149.508316,0.164846
0,409.337598,146.019066,0.182138
0,408.087977,146.552014,0.120661
0,409.482581,142.997838,-0.016378
0,405.340981,142.131918,0.0764740000000002
0,402.472358,141.076946,0.0209440000000001
0,400.256517,138.977636,0.160938
0,400.912382,139.040021,0.037064
0,398.139715,138.122001,0.0643450000000003
0,397.439737,138.057523,-0.764330002137131
0,396.481295,136.677581,-0.53521836426043
0,396.544703,134.15961,0.00799711327845065
0,394.245716,136.008193,-0.140410864843617
0,393.432338,136.080186,0.160698053043872
0,392.331775,134.096225,-0.235204536854513
0,391.419592,133.724452,-0.121871958025025
0,389.9138,134.101009,-0.9491310937914
0,387.094479,135.383186,0.107236
0,383.875607,135.652223,0.01363
0,383.084124,136.898512,0.235406
0,382.368019,137.927499,0.0596969999999999
0,380.746487,141.39517,0.131806
0,380.787516,140.434084,0.0446789999999999
0,380.025294,140.130287,0.00540999999999991
0,378.839114,144.718836,0.136165
0,379.245884,143.723405,0.0290159999999999
0,378.457057,144.000885,0.0829050000000002
0,376.62944,144.402774,0.290921
0,378.946166,144.523106,0.162684
0,376.834462,147.131922,0.136785307179586
0,376.149448,147.904782,-0.84991528689917
0,375.598813,147.619137,-0.0207897261625183
0,373.810073,146.9484,-0.393732065415833
0,374.33416,145.165359,0.0701651917268062
0,373.199124,146.796827,-0.135172746671942
0,369.967205,145.465302,-0.585447795736578
0,369.773396,145.226446,0.12611831575054
0,368.607509,145.957704,-0.016954863032685
0,368.258485,146.24208,-0.188664230399807
0,368.799223,148.216454,0.114558421426081
0,369,150,-0.170657115743438
0,370.933995,150.276249,-0.241833011968313
0,368.890009,152.91068,-0.0098760227712329
0,373.837361,153.749524,-0.494721843220948
0,369.759866,155.056884,0.433537479762084
0,370.739869,154.301444,-0.534007748984463
0,371.126716,153.216293,-0.374569375223089
0,369.457774,154.292024,0.230734778735055
1,372.700418,153.970173,0.730952162253366
0,373.291038,158.28877,-1.18262928878532
0,374.672352,155.584511,0.660167671650203
0,374.018127,156.969359,-0.669737433368313
0,372.984088,155.888289,0.621086808051053
0,376.768728,156.875008,0.407331643504959
0,378.404547,160.082797,-2.24185522565608
0,378.090083,156.945384,1.13558336902839
0,376.493712,162.440326,-1.13504536902839
0,378.848736,157.991098,1.91678377009172
0,380.259544,161.226424,-2.04036877009172
0,382.279152,157.215885,2.41344356232389
0,382.954084,162.51927,-2.42013256232389
0,382.040341,158.429443,1.97678252070221
0,384.502224,159.241537,-1.96835752070221
0,386.575788,158.604269,0.0345659999999999
0,387.087721,156.719351,1.93950754587996
0,384.72651,159.496909,-1.29091654587996
0,384.840146,156.480946,1.62763254419441
0,386.624023,162.003567,-2.13874554419441
0,391.093047,158.179115,0.869075442066356
0,390.891713,160.995625,-0.965667442066357
0,390.059716,157.34411,0.0218160000000003
0,392.073805,160.015689,-0.0303199999999997
0,395.064024,158.584156,1.76062223759701
0,392.159379,156.729982,-1.79010023759701
0,391.588968,161.673575,0.191397
0,395.954548,157.36996,0.0477279999999993
0,398.330746,161.253482,-0.0689539999999997
0,399.632935,155.383142,1.37717031755185
0,398.962064,160.702553,0.13342880358863
0,397.709478,155.844004,0.0205144425478008
0,396.133736,159.305331,-0.579135131393227
0,398.679656,158.474866,0.658637376575137
0,399.403709,154.842191,0.176358087621269
0,399.607887,159.575206,-1.11382319254092
0,401.296215,154.711627,1.25951900624743
0,402.64899,158.560553,-0.783811696810543
0,403.848776,153.365711,1.64850164020236
0,403.461299,158.175087,-0.278984
0,405.142389,155.885786,-0.0646640000000001
1,402.923777,159.176808,-1.42935141758591
0,405.563521,157.727014,1.3402454175859
0,407.364749,157.641475,-0.248617
0,407.194517,157.807463,-0.0470980000000001
0,410.538267,158.123365,-0.138397
0,411.02846,158.79098,0.453372895222431
0,413.338018,162.50272,0.313069032777878
0,413.631465,163.185078,0.295928072516941
0,413.358418,162.875133,0.43176381950129
0,412.818827,162.179182,0.378959126116075
0,411.561533,161.043609,-0.397018951045835
0,412.200452,162.057591,0.787025351321427
0,412.576535,162.552732,-0.14398
0,410.282612,163.309899,-0.0260129999999998
0,408.96138,163.410137,-0.0617049999999999
0,408.162812,163.743081,0.014186
0,408.708391,165.297065,-0.068918
0,408.557272,167.583507,-0.0917660000000002
0,408.638185,167.866824,-0.0830859999999998
0,406.846131,168.635664,-0.0667520000000001
0,405.09796,170.824783,-0.103193
0,403.519117,171.891867,0.0286720000000003
0,402.936234,173.772747,-0.134073
0,400.481809,175.31511,-0.101231
0,400.124391,177.773541,-0.017118
0,398.560958,179.435502,-0.164341
0,396.389011,180.173779,1.41997716259031
0,394.272883,180.11061,0.0696254903625833
0,390.618277,181.495912,0.101703345058965
0,388.516924,180.418139,0.0303510115895809
0,385.659387,180.287295,-0.0509968223402466
0,384.749749,179.165038,0.039945946714429
0,381.660121,180.299614,0.0196014895356518
0,379.860085,178.11302,-0.325213698214122
0,374.77903,176.429873,-0.0543291609882459
0,371.142487,178.818961,1.23524488928088
0,369.757031,178.773358,-0.229003
0,367.590311,178.18638,-0.051196
0,366.791837,176.025269,-0.0522749999999998
0,364.701061,174.678926,-0.0892399999999998
0,364.267256,173.688322,-0.0738160000000003
0,361.580483,172.319553,-0.289936
0,361.2787,170.160946,0.583037191145057
0,359.00637,167.714019,0.513914260414747
1,358.123741,165.574041,0.159794544739265
0,360.432114,163.271326,1.53549865729072
0,356.200696,163.641365,-0.290024000000001
0,357.525778,162.953575,-0.0325280000000001
0,355.866859,161.131467,-0.270950999999999
0,358.58186,162.821937,0.0955729999999999
0,357.947465,161.957336,-0.194688
0,355.00176,161.09155,-0.101176
0,353.326836,161.972967,-0.1589
0,351.813763,159.691827,-0.213601000000001
0,350.897802,159.563907,-0.0567319999999993
0,352.266657,156.896848,-0.121364000000001
0,352.945361,159.276025,0.0731840000000004
0,354.613484,161.734721,-0.0617640000000002
0,355.093431,158.151527,-0.0443109999999995
0,356.900755,161.92325,0.251369
0,358.075634,157.364385,-0.359437
0,360.485713,162.534692,0.299522000000001
0,358.26383,160.590541,-0.78424
0,359.788343,161.970669,0.796811
0,358.121088,162.229213,-0.877977
0,360.061802,161.903125,0.947395999999999
0,365.149065,158.732476,-0.139025999999999
0,362.734075,154.732535,-0.203011
0,360.902123,157.838932,0.692742999999999
0,360.923627,154.652143,-0.638724
0,359.247553,154.900992,0.886016000000001
0,362.243989,152.787735,-0.938848
